order,year,index,metric,timeseries,proportional.change
1,1981,470.1006276,mt x 1000,Total fisheries coastwide,FALSE
1,1982,416.8980819,mt x 1000,Total fisheries coastwide,-0.11
1,1983,350.5660297,mt x 1000,Total fisheries coastwide,-0.16
1,1984,346.9702528,mt x 1000,Total fisheries coastwide,-0.01
1,1985,337.434574,mt x 1000,Total fisheries coastwide,-0.03
1,1986,427.413401,mt x 1000,Total fisheries coastwide,0.27
1,1987,461.0869177,mt x 1000,Total fisheries coastwide,0.08
1,1988,494.841811,mt x 1000,Total fisheries coastwide,0.07
1,1989,556.2291091,mt x 1000,Total fisheries coastwide,0.12
1,1990,465.7631922,mt x 1000,Total fisheries coastwide,-0.16
1,1991,511.3371948,mt x 1000,Total fisheries coastwide,0.10
1,1992,458.1106895,mt x 1000,Total fisheries coastwide,-0.10
1,1993,395.2486651,mt x 1000,Total fisheries coastwide,-0.14
1,1994,489.3973542,mt x 1000,Total fisheries coastwide,0.24
1,1995,452.6695136,mt x 1000,Total fisheries coastwide,-0.08
1,1996,508.2623668,mt x 1000,Total fisheries coastwide,0.12
1,1997,527.3194856,mt x 1000,Total fisheries coastwide,0.04
1,1998,411.5011125,mt x 1000,Total fisheries coastwide,-0.22
1,1999,502.2293014,mt x 1000,Total fisheries coastwide,0.22
1,2000,545.4342411,mt x 1000,Total fisheries coastwide,0.09
1,2001,477.7313604,mt x 1000,Total fisheries coastwide,-0.12
1,2002,434.3686239,mt x 1000,Total fisheries coastwide,-0.09
1,2003,390.7827503,mt x 1000,Total fisheries coastwide,-0.10
1,2004,480.9040781,mt x 1000,Total fisheries coastwide,0.23
1,2005,541.5162757,mt x 1000,Total fisheries coastwide,0.13
1,2006,541.2193723,mt x 1000,Total fisheries coastwide,0.00
1,2007,516.4601752,mt x 1000,Total fisheries coastwide,-0.05
1,2008,503.3010378,mt x 1000,Total fisheries coastwide,-0.03
1,2009,410.7798774,mt x 1000,Total fisheries coastwide,-0.18
1,2010,498.0582013,mt x 1000,Total fisheries coastwide,0.21
1,2011,548.378919,mt x 1000,Total fisheries coastwide,0.10
1,2012,499.892313,mt x 1000,Total fisheries coastwide,-0.09
1,2013,569.5554838,mt x 1000,Total fisheries coastwide,0.14
1,2014,555.1604247,mt x 1000,Total fisheries coastwide,-0.03
1,2015,357.9592019,mt x 1000,Total fisheries coastwide,-0.36
1,2016,429.4162303,mt x 1000,Total fisheries coastwide,0.20
1,2017,548.4803791,mt x 1000,Total fisheries coastwide,0.28
1,2018,503.5513315,mt x 1000,Total fisheries coastwide,-0.08
1,2019,456.3045946,mt x 1000,Total fisheries coastwide,-0.09
1,2020,420.4810182,mt x 1000,Total fisheries coastwide,-0.08
2,1981,27.81394049,mt x 1000,Salmon commercial coastwide,FALSE
2,1982,30.69915485,mt x 1000,Salmon commercial coastwide,0.10
2,1983,14.50652644,mt x 1000,Salmon commercial coastwide,-0.53
2,1984,15.81415478,mt x 1000,Salmon commercial coastwide,0.09
2,1985,35.34462151,mt x 1000,Salmon commercial coastwide,1.23
2,1986,33.11778641,mt x 1000,Salmon commercial coastwide,-0.06
2,1987,37.98296745,mt x 1000,Salmon commercial coastwide,0.15
2,1988,35.08255542,mt x 1000,Salmon commercial coastwide,-0.08
2,1989,33.25938548,mt x 1000,Salmon commercial coastwide,-0.05
2,1990,23.12172834,mt x 1000,Salmon commercial coastwide,-0.30
2,1991,25.1154576,mt x 1000,Salmon commercial coastwide,0.09
2,1992,13.50554867,mt x 1000,Salmon commercial coastwide,-0.46
2,1993,18.9085059,mt x 1000,Salmon commercial coastwide,0.40
2,1994,15.72920204,mt x 1000,Salmon commercial coastwide,-0.17
2,1995,16.22293329,mt x 1000,Salmon commercial coastwide,0.03
2,1996,10.38493873,mt x 1000,Salmon commercial coastwide,-0.36
2,1997,14.1288545,mt x 1000,Salmon commercial coastwide,0.36
2,1998,8.801876876,mt x 1000,Salmon commercial coastwide,-0.38
2,1999,6.160116272,mt x 1000,Salmon commercial coastwide,-0.30
2,2000,10.11672905,mt x 1000,Salmon commercial coastwide,0.64
2,2001,17.21959087,mt x 1000,Salmon commercial coastwide,0.70
2,2002,20.74322278,mt x 1000,Salmon commercial coastwide,0.20
2,2003,20.94934944,mt x 1000,Salmon commercial coastwide,0.01
2,2004,20.42341024,mt x 1000,Salmon commercial coastwide,-0.03
2,2005,13.18407575,mt x 1000,Salmon commercial coastwide,-0.35
2,2006,14.12611604,mt x 1000,Salmon commercial coastwide,0.07
2,2007,11.48901982,mt x 1000,Salmon commercial coastwide,-0.19
2,2008,9.003267809,mt x 1000,Salmon commercial coastwide,-0.22
2,2009,15.79795379,mt x 1000,Salmon commercial coastwide,0.75
2,2010,14.83990886,mt x 1000,Salmon commercial coastwide,-0.06
2,2011,19.36108079,mt x 1000,Salmon commercial coastwide,0.30
2,2012,11.3711475,mt x 1000,Salmon commercial coastwide,-0.41
2,2013,26.13874369,mt x 1000,Salmon commercial coastwide,1.30
2,2014,17.00773251,mt x 1000,Salmon commercial coastwide,-0.35
2,2015,12.00472083,mt x 1000,Salmon commercial coastwide,-0.29
2,2016,8.770676687,mt x 1000,Salmon commercial coastwide,-0.27
2,2017,10.35621373,mt x 1000,Salmon commercial coastwide,0.18
2,2018,9.116908851,mt x 1000,Salmon commercial coastwide,-0.12
2,2019,5.379526826,mt x 1000,Salmon commercial coastwide,-0.41
2,2020,3.17221041,mt x 1000,Salmon commercial coastwide,-0.41
3,1981,108.9088704,mt x 1000,"Groundfish, no hake coastwide",FALSE
3,1982,124.7480013,mt x 1000,"Groundfish, no hake coastwide",0.15
3,1983,102.9884182,mt x 1000,"Groundfish, no hake coastwide",-0.17
3,1984,92.18416768,mt x 1000,"Groundfish, no hake coastwide",-0.10
3,1985,90.55097766,mt x 1000,"Groundfish, no hake coastwide",-0.02
3,1986,82.91829919,mt x 1000,"Groundfish, no hake coastwide",-0.08
3,1987,91.43223507,mt x 1000,"Groundfish, no hake coastwide",0.10
3,1988,89.44893872,mt x 1000,"Groundfish, no hake coastwide",-0.02
3,1989,95.23347935,mt x 1000,"Groundfish, no hake coastwide",0.06
3,1990,87.70657982,mt x 1000,"Groundfish, no hake coastwide",-0.08
3,1991,85.6949685,mt x 1000,"Groundfish, no hake coastwide",-0.02
3,1992,80.5566017,mt x 1000,"Groundfish, no hake coastwide",-0.06
3,1993,76.57628802,mt x 1000,"Groundfish, no hake coastwide",-0.05
3,1994,64.69041374,mt x 1000,"Groundfish, no hake coastwide",-0.16
3,1995,62.65748607,mt x 1000,"Groundfish, no hake coastwide",-0.03
3,1996,64.20761637,mt x 1000,"Groundfish, no hake coastwide",0.02
3,1997,57.84328549,mt x 1000,"Groundfish, no hake coastwide",-0.10
3,1998,45.23451534,mt x 1000,"Groundfish, no hake coastwide",-0.22
3,1999,44.86780785,mt x 1000,"Groundfish, no hake coastwide",-0.01
3,2000,39.12486483,mt x 1000,"Groundfish, no hake coastwide",-0.13
3,2001,32.04655283,mt x 1000,"Groundfish, no hake coastwide",-0.18
3,2002,31.6746071,mt x 1000,"Groundfish, no hake coastwide",-0.01
3,2003,29.63149032,mt x 1000,"Groundfish, no hake coastwide",-0.06
3,2004,27.27069346,mt x 1000,"Groundfish, no hake coastwide",-0.08
3,2005,27.94861661,mt x 1000,"Groundfish, no hake coastwide",0.02
3,2006,24.86129763,mt x 1000,"Groundfish, no hake coastwide",-0.11
3,2007,26.72500112,mt x 1000,"Groundfish, no hake coastwide",0.07
3,2008,31.16699626,mt x 1000,"Groundfish, no hake coastwide",0.17
3,2009,33.48100482,mt x 1000,"Groundfish, no hake coastwide",0.07
3,2010,30.09016066,mt x 1000,"Groundfish, no hake coastwide",-0.10
3,2011,26.64156347,mt x 1000,"Groundfish, no hake coastwide",-0.11
3,2012,24.96568011,mt x 1000,"Groundfish, no hake coastwide",-0.06
3,2013,25.2227415,mt x 1000,"Groundfish, no hake coastwide",0.01
3,2014,23.25324964,mt x 1000,"Groundfish, no hake coastwide",-0.08
3,2015,25.69778246,mt x 1000,"Groundfish, no hake coastwide",0.11
3,2016,26.33734295,mt x 1000,"Groundfish, no hake coastwide",0.02
3,2017,35.85818388,mt x 1000,"Groundfish, no hake coastwide",0.36
3,2018,37.93694546,mt x 1000,"Groundfish, no hake coastwide",0.06
3,2019,36.47335427,mt x 1000,"Groundfish, no hake coastwide",-0.04
3,2020,29.03182746,mt x 1000,"Groundfish, no hake coastwide",-0.20
4,1981,117.5160978,mt x 1000,"Coastal pelagic spp, no squid coastwide",FALSE
4,1982,111.8013127,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.05
4,1983,68.2919926,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.39
4,1984,63.42820125,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.07
4,1985,57.59273544,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.09
4,1986,64.07722944,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.11
4,1987,71.69703679,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.12
4,1988,72.1019311,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.01
4,1989,73.14390782,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.01
4,1990,61.04298954,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.17
4,1991,54.3523571,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.11
4,1992,50.17141958,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.08
4,1993,37.011077,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.26
4,1994,30.7902086,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.17
4,1995,58.19561471,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.89
4,1996,56.0397138,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.04
4,1997,81.24106346,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.45
4,1998,72.70256372,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.11
4,1999,79.30251765,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.09
4,2000,107.2873858,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.35
4,2001,109.988848,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.03
4,2002,110.5067397,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.00
4,2003,80.79390209,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.27
4,2004,103.6583438,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.28
4,2005,102.4960882,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.01
4,2006,111.6778146,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.09
4,2007,146.6981929,mt x 1000,"Coastal pelagic spp, no squid coastwide",0.31
4,2008,110.469562,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.25
4,2009,83.15286768,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.25
4,2010,71.1425331,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.14
4,2011,52.93333429,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.26
4,2012,112.3112268,mt x 1000,"Coastal pelagic spp, no squid coastwide",1.12
4,2013,82.20390843,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.27
4,2014,46.27544331,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.44
4,2015,29.62844831,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.36
4,2016,17.73296411,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.40
4,2017,10.70933405,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.40
4,2018,22.49194493,mt x 1000,"Coastal pelagic spp, no squid coastwide",1.10
4,2019,17.71776844,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.21
4,2020,10.17840153,mt x 1000,"Coastal pelagic spp, no squid coastwide",-0.43
5,1981,19.23145196,mt x 1000,Shrimp coastwide,FALSE
5,1982,13.48070311,mt x 1000,Shrimp coastwide,-0.30
5,1983,6.922551216,mt x 1000,Shrimp coastwide,-0.49
5,1984,5.660932119,mt x 1000,Shrimp coastwide,-0.18
5,1985,13.65323649,mt x 1000,Shrimp coastwide,1.41
5,1986,26.9571175,mt x 1000,Shrimp coastwide,0.97
5,1987,31.56786262,mt x 1000,Shrimp coastwide,0.17
5,1988,32.91859584,mt x 1000,Shrimp coastwide,0.04
5,1989,36.46369962,mt x 1000,Shrimp coastwide,0.11
5,1990,25.69983111,mt x 1000,Shrimp coastwide,-0.30
5,1991,20.31194073,mt x 1000,Shrimp coastwide,-0.21
5,1992,36.67499484,mt x 1000,Shrimp coastwide,0.81
5,1993,23.75284718,mt x 1000,Shrimp coastwide,-0.35
5,1994,16.11950267,mt x 1000,Shrimp coastwide,-0.32
5,1995,12.94042482,mt x 1000,Shrimp coastwide,-0.20
5,1996,15.56583049,mt x 1000,Shrimp coastwide,0.20
5,1997,19.3828381,mt x 1000,Shrimp coastwide,0.25
5,1998,6.277085908,mt x 1000,Shrimp coastwide,-0.68
5,1999,14.76426468,mt x 1000,Shrimp coastwide,1.35
5,2000,16.75771174,mt x 1000,Shrimp coastwide,0.14
5,2001,19.05702964,mt x 1000,Shrimp coastwide,0.14
5,2002,26.7031152,mt x 1000,Shrimp coastwide,0.40
5,2003,14.99246287,mt x 1000,Shrimp coastwide,-0.44
5,2004,10.17197672,mt x 1000,Shrimp coastwide,-0.32
5,2005,11.85735976,mt x 1000,Shrimp coastwide,0.17
5,2006,9.251530343,mt x 1000,Shrimp coastwide,-0.22
5,2007,12.10136185,mt x 1000,Shrimp coastwide,0.31
5,2008,16.31840055,mt x 1000,Shrimp coastwide,0.35
5,2009,15.24996508,mt x 1000,Shrimp coastwide,-0.07
5,2010,21.00245354,mt x 1000,Shrimp coastwide,0.38
5,2011,30.30813298,mt x 1000,Shrimp coastwide,0.44
5,2012,30.13977552,mt x 1000,Shrimp coastwide,-0.01
5,2013,32.43886254,mt x 1000,Shrimp coastwide,0.08
5,2014,42.38265131,mt x 1000,Shrimp coastwide,0.31
5,2015,47.73951193,mt x 1000,Shrimp coastwide,0.13
5,2016,25.09146522,mt x 1000,Shrimp coastwide,-0.47
5,2017,16.2497422,mt x 1000,Shrimp coastwide,-0.35
5,2018,23.72574745,mt x 1000,Shrimp coastwide,0.46
5,2019,18.81882915,mt x 1000,Shrimp coastwide,-0.21
5,2020,27.27115324,mt x 1000,Shrimp coastwide,0.45
6,1981,26.88409156,mt x 1000,Highly migratory species coastwide,FALSE
6,1982,17.24700489,mt x 1000,Highly migratory species coastwide,-0.36
6,1983,54.9581531,mt x 1000,Highly migratory species coastwide,2.19
6,1984,43.92567028,mt x 1000,Highly migratory species coastwide,-0.20
6,1985,14.15609979,mt x 1000,Highly migratory species coastwide,-0.68
6,1986,12.96268973,mt x 1000,Highly migratory species coastwide,-0.08
6,1987,12.86228709,mt x 1000,Highly migratory species coastwide,-0.01
6,1988,14.99584817,mt x 1000,Highly migratory species coastwide,0.17
6,1989,7.694123927,mt x 1000,Highly migratory species coastwide,-0.49
6,1990,9.854180644,mt x 1000,Highly migratory species coastwide,0.28
6,1991,10.97601443,mt x 1000,Highly migratory species coastwide,0.11
6,1992,13.5862914,mt x 1000,Highly migratory species coastwide,0.24
6,1993,16.91443076,mt x 1000,Highly migratory species coastwide,0.24
6,1994,16.0311849,mt x 1000,Highly migratory species coastwide,-0.05
6,1995,14.01090967,mt x 1000,Highly migratory species coastwide,-0.13
6,1996,25.93475547,mt x 1000,Highly migratory species coastwide,0.85
